Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","64.579037","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","66.956472","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","69.328412","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","71.429273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","74.953297","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","81.526959","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","82.950123","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","86.888159","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","89.401799","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","92.334379","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","95.937263","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.115752","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.059244","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","107.248644","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","109.846072","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","111.019104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","112.359712","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","114.035472","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","62.212592","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","62.648516","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","62.897616","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","63.769464","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","64.765862","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","67.227551","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","69.328412","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","71.429273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","75.495455","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","81.188111","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","83.033911","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","87.139523","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","89.150435","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.501955","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","95.853475","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.869844","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.059244","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","107.332432","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.678496","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","110.851528","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.192136","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","114.370624","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","62.274867","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","62.835341","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","62.835341","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","63.831739","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","65.139511","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","67.498629","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","69.73503","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","71.429273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","77.257467","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","81.25588","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","83.369063","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","87.139523","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","89.736951","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","92.837107","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","95.937263","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.288784","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.394396","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","107.918948","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.846072","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","111.18668","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","112.527288","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","114.203048","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","62.274867","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","62.586241","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","63.08444","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","63.769464","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","65.326336","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","67.837478","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","70.006109","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","71.632582","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","78.816171","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","81.459189","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","83.788003","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","87.726039","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","90.239679","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","93.172259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","96.439991","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.707724","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.897124","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.337888","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.756828","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","111.270468","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","113.030016","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","114.5382","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","62.274867","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","62.523967","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","63.022166","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","63.956289","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","65.51316","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","67.701939","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","70.277188","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","71.903661","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","79.968256","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","81.594729","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","83.955579","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","88.061191","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","90.323467","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","93.842563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","96.775143","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.461816","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.232276","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","108.589252","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.008192","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","111.60562","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","113.113804","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.5382","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","62.088043","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","62.337142","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","62.959891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","63.894014","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","65.575435","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","67.973017","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","70.141648","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","72.10697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","80.578183","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","81.730268","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","84.206943","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","88.061191","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","90.491043","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","93.758775","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","96.858932","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.964544","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.48364","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.008192","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.008192","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","111.856984","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","113.28138","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","114.621988","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","61.963493","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","62.586241","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","62.959891","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","63.831739","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","65.450885","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","68.108557","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","70.209418","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","72.310279","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","81.188111","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","82.001347","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","84.206943","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","88.396343","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","90.491043","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","94.010139","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.026508","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.215908","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.232276","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.008192","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.175768","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","111.60562","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","113.197592","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.707817","F","FAO estimate","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","61.963493","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","62.337142","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","62.897616","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","64.018563","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","65.886809","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","68.379636","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","70.412727","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","72.513588","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","81.32365","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","82.001347","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","84.290731","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","89.066647","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","90.826195","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","94.177715","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","96.858932","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.383484","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.897124","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","108.421676","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","109.762284","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","111.689408","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","113.365168","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","458","Malaysia","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","61.963493","X","International reliable sources","base year is 2015"
